,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5
gene_1,170.0,222.0,248.0,621.0,18.0,18.0,10.0,42.0,247.0,1309.0,1889.0,3919.0,586.0,480.0,177.0,3.0,1.0,3.0
gene_2,178.0,226.0,242.0,327.0,57.0,163.0,237.0,1334.0,1858.0,1554.0,1891.0,2439.0,295.0,241.0,89.0,6.0,423.0,3361.0
gene_3,4998.0,5563.0,6112.0,12886.0,2996.0,2499.0,2314.0,2516.0,2607.0,1166.0,1288.0,1638.0,206.0,169.0,67.0,13.0,290.0,2249.0
gene_4,144.0,155.0,144.0,159.0,214.0,358.0,1482.0,21.0,13.0,62.0,474.0,2062.0,3982.0,13514.0,19088.0,22012.0,1074.0,75.0
gene_5,165.0,179.0,204.0,235.0,290.0,406.0,783.0,32.0,24.0,2138.0,3268.0,2426.0,3268.0,7588.0,9948.0,11031.0,538.0,38.0
gene_6,1288.0,847.0,745.0,461.0,462.0,337.0,582.0,63.0,91.0,1517.0,2310.0,1783.0,3028.0,7185.0,12344.0,12579.0,3376.0,1861.0
gene_7,239.0,207.0,117.0,88.0,109.0,91.0,402.0,1673.0,2340.0,2437.0,1833.0,220.0,35.0,3.0,86.0,95.0,369.0,14867.0
gene_8,169.0,151.0,106.0,107.0,338.0,491.0,774.0,1115.0,1307.0,1234.0,924.0,112.0,21.0,51.0,6080.0,7195.0,9231.0,9264.0
gene_9,339.0,483.0,915.0,965.0,1074.0,806.0,945.0,1120.0,1142.0,992.0,647.0,101.0,33.0,53.0,4079.0,4954.0,6336.0,6694.0
gene_10,183.0,399.0,880.0,465.0,501.0,189.0,80.0,72.0,13.0,10.0,7.0,8.0,61.0,2432.0,293.0,13.0,1.0,1.0
gene_11,192.0,327.0,529.0,250.0,262.0,102.0,49.0,43.0,33.0,262.0,328.0,740.0,3315.0,2850.0,148.0,9.0,95.0,332.0
gene_12,152.0,250.0,389.0,202.0,397.0,575.0,543.0,485.0,111.0,278.0,359.0,2000.0,5034.0,6398.0,12270.0,18017.0,17998.0,12096.0
gene_13,149.0,123.0,116.0,153.0,183.0,497.0,522.0,1106.0,740.0,63.0,15.0,32.0,275.0,663.0,177.0,8.0,4.0,1.0
gene_14,156.0,143.0,197.0,252.0,335.0,379.0,329.0,589.0,384.0,42.0,137.0,588.0,1679.0,1739.0,90.0,9.0,6.0,14.0
gene_15,141.0,100.0,181.0,222.0,281.0,313.0,364.0,747.0,1122.0,1722.0,2170.0,4480.0,3102.0,2826.0,696.0,414.0,70.0,77.0
gene_16,185.0,194.0,118.0,90.0,59.0,67.0,54.0,81.0,439.0,881.0,1180.0,4162.0,5404.0,2793.0,1242.0,168.0,19.0,1.0
gene_17,173.0,144.0,111.0,105.0,126.0,269.0,393.0,563.0,689.0,930.0,962.0,2316.0,2873.0,1402.0,623.0,85.0,11.0,21.0
gene_18,9337.0,7094.0,5430.0,1975.0,1185.0,277.0,319.0,388.0,471.0,629.0,648.0,1557.0,1954.0,1000.0,525.0,175.0,131.0,183.0
gene_19,173.0,172.0,176.0,186.0,182.0,314.0,383.0,56.0,20.0,32.0,99.0,1254.0,2269.0,3376.0,7045.0,8766.0,7476.0,5.0
gene_20,169.0,180.0,179.0,193.0,225.0,252.0,212.0,48.0,49.0,425.0,913.0,1140.0,1379.0,1867.0,3677.0,4418.0,3752.0,5.0
gene_21,489.0,397.0,241.0,562.0,739.0,1355.0,2028.0,3524.0,8298.0,7992.0,4356.0,3828.0,2028.0,2168.0,2517.0,2963.0,2515.0,104.0
gene_22,164.0,335.0,377.0,99.0,40.0,41.0,47.0,272.0,1723.0,1745.0,911.0,96.0,57.0,39.0,25.0,4.0,1.0,1.0
gene_23,168.0,252.0,253.0,85.0,406.0,487.0,519.0,1052.0,917.0,915.0,470.0,55.0,34.0,25.0,15.0,38.0,108.0,157.0
gene_24,6724.0,7198.0,7096.0,7048.0,7154.0,5954.0,2346.0,2583.0,2324.0,946.0,556.0,148.0,108.0,67.0,60.0,45.0,83.0,114.0
gene_25,184.0,128.0,95.0,82.0,40.0,96.0,155.0,208.0,1764.0,1284.0,38.0,24.0,5.0,107.0,281.0,8154.0,17085.0,31387.0
gene_26,163.0,138.0,108.0,143.0,265.0,549.0,764.0,891.0,1006.0,656.0,22.0,15.0,26.0,3437.0,7955.0,5791.0,9321.0,15707.0
gene_27,248.0,280.0,1562.0,2985.0,5796.0,6915.0,7831.0,7946.0,9093.0,9081.0,8796.0,8595.0,5915.0,6816.0,7250.0,4734.0,6499.0,11648.0
gene_28,151.0,171.0,490.0,153.0,94.0,171.0,234.0,329.0,7607.0,1545.0,1440.0,112.0,25.0,4.0,3.0,3.0,1.0,2.0
gene_29,164.0,237.0,339.0,97.0,55.0,999.0,1044.0,4120.0,4578.0,774.0,721.0,57.0,13.0,6.0,8.0,7.0,25.0,1997.0
gene_30,13246.0,12657.0,12053.0,9058.0,6466.0,2084.0,826.0,2878.0,3182.0,629.0,560.0,68.0,31.0,29.0,38.0,76.0,187.0,1762.0
gene_31,113.0,91.0,475.0,552.0,628.0,236.0,236.0,195.0,24.0,942.0,1469.0,4323.0,77.0,59.0,2.0,1.0,1.0,1.0
