,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G481,-483.39593028774505,-650.8108043802764,167.41487409253136
G8760,-530.2407554847184,-720.3812725677984,190.1405170830801
G17704,-441.6238824414586,-598.9037216506346,157.2798392091758
G453,-466.7580545395481,-664.9086817857053,198.1506272461573
G3721,-504.48331790810914,-635.0774422788111,130.59412437070193
G15094,-426.8317299266232,-575.0490114804828,148.21728155385955
G18921,-514.8371644327765,-650.4032177252562,135.56605329247975
G37,-465.63188656358113,-634.9400607888027,169.30817422522176
G17482,-502.55115383008143,-646.1874314867866,143.63627765670523
G1182,-401.7610632307302,-548.3207842573412,146.55972102661102
G2524,-675.9264011272139,-733.6966730512869,57.77027192407297
G4807,-661.8958606446231,-727.4853307212734,65.58947007665029
G6720,-538.7615857596454,-657.8939071567612,119.1323213971158
G18567,-336.3608556976785,-458.58142693167883,122.22057123400026
G6261,-461.2241732862996,-586.4808969804285,125.25672369412894
G377,-454.1850627205123,-577.6652496641566,123.4801869436443
G17747,-416.6015952145542,-565.785115453169,149.1835202386149
G16564,-451.05052319920736,-570.0879617134511,119.03743851424377
G6226,-547.4605391595298,-653.4730894577413,106.01255029821141
G17778,-397.85604592944986,-475.25662613257174,77.40058020312182
G19147,-320.9083726795801,-416.80300310454805,95.89463042496789
G21347,-389.1048603330379,-472.44764502788627,83.34278469484845
G7287,-468.18311107028813,-557.3203739875369,89.1372629172488
G18264,-443.9080878888662,-543.0926363698546,99.18454848098855
G20351,-377.8262801359817,-474.04190903929305,96.21562890331131
G21902,-299.30315133165914,-375.36553646438995,76.06238513273092
G15144,-393.7242795867311,-487.0324139071304,93.30813432039936
G4200,-452.579636321446,-565.741520847048,113.16188452560208
G16544,-305.2737881029522,-410.3715764252546,105.09778832230228
G26387,-397.8734472221984,-481.7218559648227,83.84840874262431
G15327,-277.16626064375043,-354.7189392753616,77.55267863161123
G1097,-339.6160479719276,-415.356736175112,75.74068820318439
G6046,-421.15936984765165,-476.3106249930928,55.15125514544116
G6184,-455.2735431774675,-548.9448128831456,93.67126970567809
G18107,-646.4944703933954,-683.6318729152979,37.13740252190246
G4835,-436.83120400764983,-500.3443114026521,63.51310739500236
G6480,-406.49960909057967,-483.89570918878684,77.39610009820724
G8783,-313.42084310922814,-376.1837342440922,62.762891134864
G24468,-336.91537858652794,-419.90578030725226,82.99040172072432
G14890,-401.29765167463984,-443.6843173619844,42.386665687344596
G15960,-389.0164805053942,-448.9896666087647,59.973186103370544
G741,-349.5790055712548,-437.3391940413858,87.76018847013098
G19852,-441.2287324718476,-534.7218855339383,93.49315306209076
G17920,-306.2985917953178,-390.4195923579902,84.12100056267235
G4799,-425.6279893422196,-473.5461888069773,47.91819946475772
G19199,-645.4581023841102,-691.356809970757,45.89870758664678
G18721,-327.70595471458785,-391.97666931460816,64.27071460002037
G721,-250.0815407781432,-302.6421073026209,52.56056652447774
G17628,-639.8776776077273,-681.3702825289126,41.492604921185375
G4722,-474.40295435820497,-522.0509289097516,47.64797455154678
G16316,-620.7238923316711,-683.4273111186584,62.70341878698729
G634,-273.9159069664045,-343.22738112731895,69.31147416091443
G24794,-255.25128877035786,-345.4012680129825,90.14997924262468
G8080,-358.45944139728203,-406.68102973801706,48.22158834073508
G16553,-263.8946510930169,-330.8553394114158,66.96068831839887
G12776,-367.4939769093059,-447.7794086833419,80.285431774036
G17398,-412.37716510651717,-493.393582410456,81.0164173039388
G15637,-299.15758455903267,-357.67593935879233,58.51835479975955
G479,-327.46190468741975,-373.78474205243555,46.322837365015744
G6529,-399.4603495276635,-421.2892885467884,21.82893901912491
G856,-261.20163842859705,-316.4195737548834,55.2179353262864
G5810,-383.83085239680463,-451.8397741002637,68.00892170345901
G9087,-684.3673723201966,-709.3210153231448,24.953643002948297
G1469,-221.4064683459554,-267.2832498260315,45.876781480076154
G14943,-284.5337914520132,-327.10251994217134,42.568728490158094
G1266,-273.8994528223872,-340.0443788926535,66.14492607026631
G15134,-198.0787423138936,-245.38169973332438,47.30295741943081
G19732,-276.1273191690928,-353.12313451541297,76.99581534632024
G2908,-273.61541416201686,-334.8082215565592,61.19280739454234
G986,-233.78134077117917,-293.14780441266555,59.366463641486405
G23932,-308.16058593654594,-375.65365499595055,67.4930690594046
G39,-517.2875280646979,-582.1549722358742,64.86744417117643
G17064,-495.1787906323371,-515.3132423968524,20.134451764515177
G12863,-359.8771807796444,-413.90656507350263,54.0293842938583
G9887,-399.29029365874914,-420.86159212887395,21.57129847012476
G778,-227.11264447676757,-272.5775933396717,45.46494886290418
G5913,-378.2981538721285,-395.00980400921327,16.711650137084742
G17798,-625.5226938922652,-659.3553283764153,33.83263448415005
G1971,-367.77440736976683,-429.4759146044116,61.70150723464485
G17697,-120.62884495797562,-178.36509307491337,57.73624811693776
G16649,-434.9535312498175,-464.76612313951983,29.812591889702283
G7389,-316.6149213626183,-340.3570682119002,23.742146849281877
G16940,-227.66411596857756,-303.8886094115768,76.22449344299919
G8132,-190.4334263142001,-234.15154062523212,43.718114311032025
G16968,-220.09135472720712,-269.64216625092683,49.55081152371974
G15612,-198.70046169734007,-251.63114366489663,52.930681967556545
G20135,-378.3258098320743,-381.66234631670517,3.3365364846308694
G23984,-461.87242586673597,-469.87378012603915,8.001354259303127
G5883,-266.90316863740304,-291.46606476627005,24.562896128866953
H1779,-379.37348483747934,-372.70632365825935,-6.6671611792198755
G16627,-314.54801523376875,-319.6980135813241,5.149998347555368
G17980,-176.60755334745045,-234.1519523352881,57.54439898783761
G4435,-629.5893271997667,-658.4757394974422,28.886412297675747
G5183,-306.18087149721885,-312.97001148083217,6.789139983613268
