"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",123.914854051431,-1.45056250185449,0.332833960218788,20.6816610937385,5.42329409678125e-06,0.000101849592110063
"ENSMUSG00000000028",8.91880254305839,-4.49837104330868,1.85569379749407,6.26151143761604,0.0123388890919776,0.0691555764083374
"ENSMUSG00000000031",0.51560503428141,0.154786888854393,1.56566734613928,0.00513120568342629,0.942894427309069,0.984825225588969
"ENSMUSG00000000037",1.46890029727231,-2.19475882262818,2.30994030464554,1.01348817321281,0.314068628497564,0.606065726642521
"ENSMUSG00000000049",0.479601720409321,-4.59831231100906,4.38079642479545,1.90977951839318,0.16698775216745,0.425824093741615
"ENSMUSG00000000056",14.6954485522163,-1.94776836340495,0.911430322871353,4.78452988854383,0.028716485267725,0.129659281966395
"ENSMUSG00000000058",18.579273077354,8.91298501877504,1.18495762090787,30.1210360304315,4.05904302793816e-08,1.25702991339716e-06
"ENSMUSG00000000078",30.831946554708,-0.409644304678836,0.614102571088496,0.408239876991502,0.522864228828313,0.778741550505572
"ENSMUSG00000000085",28.2022728164594,0.536174131109152,0.548458017653184,0.950863615166327,0.329499568898041,0.622725402797135
"ENSMUSG00000000088",21.0048280394001,-0.792450659842278,0.339474975753845,5.30477177228886,0.0212670857834489,0.103987513221851
"ENSMUSG00000000120",1.54466309637437,-1.03745690642603,1.62334438982781,0.490761671710459,0.483587736766358,0.748655627767875
"ENSMUSG00000000127",22.1544963005865,-0.276720903701886,0.636811003334544,0.189632884700131,0.663222340138881,0.864062199816762
"ENSMUSG00000000131",39.6539246577577,-0.391301358306007,0.420510194774332,0.970486307050123,0.324558925276273,0.617228617196081
"ENSMUSG00000000134",49.8720186666394,-0.65347885904776,0.423468271978579,2.44421285733642,0.117959044050853,0.345080188270727
"ENSMUSG00000000142",5.87318416176879,-0.0817679818717016,0.849958259327138,0.00974419559338457,0.921366391201228,0.978267329272186
"ENSMUSG00000000148",17.7843657346834,0.00953203986941838,0.800395170399544,0.000146912129366683,0.990329292351605,1
"ENSMUSG00000000149",7.18245542328178,-0.344955379854253,0.983669842693342,0.122775006422216,0.726044044605823,0.895450541972854
"ENSMUSG00000000154",0.414276895160708,0.669005336833285,4.42624593627044,0.00851056248068005,0.926497260124483,0.980704894203209
"ENSMUSG00000000157",0.283541711821774,-0.354148468228925,3.23626511945262,-0.0199237793726752,1,NA
"ENSMUSG00000000159",6.73171502754875,-1.32321339007632,1.33151632782162,1.11378010390763,0.291261711523004,0.582760718345613
"ENSMUSG00000000167",3.95921065136336,-1.51414016390688,1.23995255882397,1.49236784375171,0.221849438670406,0.504084309359861
"ENSMUSG00000000168",53.3396304994198,-0.259905988166515,0.461422025278481,0.340155902745664,0.559739245725574,0.803195952791821
"ENSMUSG00000000171",188.894379629271,-0.80621629722364,0.162615124213533,24.9485752182104,5.88800274568835e-07,1.40264125739671e-05
"ENSMUSG00000000184",1022.50304617284,1.97955427700476,0.150230930477204,154.195120859216,2.09936245181864e-35,9.47352301829248e-33
"ENSMUSG00000000194",36.1539613310067,0.184039115150294,0.464643404687124,0.165210392685822,0.684404044292083,0.874553193814656
"ENSMUSG00000000197",32.7190201236636,2.61206997125386,0.545639317888924,18.4432229250292,1.7504222155774e-05,0.000285306176190191
"ENSMUSG00000000202",16.2463576722546,-0.0766285677925316,0.651910017398522,0.0139652397529062,0.90592930288152,0.973375927377168
"ENSMUSG00000000214",4.28799680685883,-5.36490182967451,1.68728229796789,10.3516611951006,0.00129358221991111,0.0114482340278375
"ENSMUSG00000000215",342.379730218759,0.392496687445726,0.679953473876768,0.366323494649805,0.54501513064223,0.793047323641656
"ENSMUSG00000000216",1.43000414428396,5.91985899801901,3.26453889804732,3.38229420601951,0.0659002632929614,0.233991295754939
"ENSMUSG00000000223",0.246609151503715,0.148292064906737,1.70385107666944,-0.21161251147862,1,NA
"ENSMUSG00000000253",51.4778932185278,0.422641910223556,0.45092960790779,0.909551623851712,0.34023341409067,0.633012904010843
"ENSMUSG00000000266",8.7068813820758,0.97537161760771,1.1217539749105,0.683636189488197,0.408337420454137,0.692618531616533
"ENSMUSG00000000275",20.9672379222429,-0.324671311287792,0.554208358997054,0.340535389754677,0.559520347731064,0.80315303650083
"ENSMUSG00000000276",22.503750706744,-0.201555580864521,0.469036818173001,0.179275954572859,0.671996213449502,0.869234689420951
"ENSMUSG00000000278",78.1368597676718,-0.677568768056579,0.374365211231322,3.42047368612293,0.0643925342877106,0.22983405345539
"ENSMUSG00000000282",14.2223586426408,-0.94121529850733,0.643637941243993,2.07595196928901,0.149636552038276,0.398717958969979
"ENSMUSG00000000295",10.082056945805,-2.21977635971905,1.03207747708696,4.33864834315204,0.0372564894690464,0.156500494430481
"ENSMUSG00000000296",6.76858800947807,-0.920853528199801,1.20956067938207,0.635224190843815,0.425445496602028,0.707396164464204
"ENSMUSG00000000301",4.30908932980734,-0.363066347709442,1.26265382667142,0.0867039901911539,0.768409929231678,0.91597717452885
"ENSMUSG00000000303",86.4115211818225,-0.253898062847345,0.394874047389224,0.432272136364645,0.510876146541533,0.770422445360658
"ENSMUSG00000000305",3.33215445227362,-4.58074631582297,1.67587508831132,7.03530874073886,0.00799180951063397,0.0494990742788051
"ENSMUSG00000000308",18.0397783272924,0.278430438842368,0.869427509866139,0.107261527698938,0.743283649737823,0.903866797348258
"ENSMUSG00000000317",10.8379212648241,1.60262200700134,1.1681683277455,1.75502663019142,0.185246060782109,0.453819805179561
"ENSMUSG00000000320",0.443062228392143,-0.19775809668287,0.595936651771293,0.175065329996869,0.675648772471382,0.870549576799886
"ENSMUSG00000000325",41.6695932038563,-1.47620007336909,0.55927334435139,7.98365682475969,0.00472015017970641,0.0328703932708479
"ENSMUSG00000000326",73.1792964331866,-0.380556536495701,0.223913888337879,3.02860343597104,0.0818084039673528,0.270649755395972
"ENSMUSG00000000339",13.2033842174639,-1.13114979043831,0.654507950285151,2.81858163823654,0.0931787083430136,0.295678992528595
"ENSMUSG00000000340",10.6067056316034,-0.614108253036411,0.830044619273202,0.494858404555316,0.481768048818322,0.746842541321832
"ENSMUSG00000000346",180.638447013214,-0.932119605193602,0.228500087616604,16.9736034474977,3.7903139080593e-05,0.000561051713813388
"ENSMUSG00000000355",50.1045132445039,0.0480867539584145,0.359966471206943,0.018080536628986,0.893035766530737,0.969188957368684
"ENSMUSG00000000365",0.56708678604825,-1.45277742983063,3.80645834087812,0.122422188710487,0.726422135195743,0.895707018758808
"ENSMUSG00000000374",10.6494051503073,-0.800975619471158,0.841349959386072,0.982205121508059,0.321655002901449,0.614327451655933
"ENSMUSG00000000378",13.9692354240009,-1.42597535727827,0.875608282777448,3.05131348319651,0.08067187551605,0.268012537210874
"ENSMUSG00000000384",12.6964506298032,-0.370089748993992,0.680586295784965,0.311638156992558,0.576676682252409,0.814526159854637
"ENSMUSG00000000385",0.782640848900244,-5.05133087806409,3.89138495319712,2.59089169543918,0.107479811222393,0.32619833559694
"ENSMUSG00000000386",0.763350683418076,2.47682138027504,0.574202768629222,18.6778445980827,1.54770423892459e-05,0.000254895106877737
"ENSMUSG00000000392",8.84143799574099,-3.93412741671542,1.16811260226326,9.50439144173515,0.00204980729991636,0.0167384164906795
"ENSMUSG00000000394",338406.987012276,2.92409619338736,0.0923448802841778,848.511483087117,1.53169889704768e-186,2.41916523799711e-182
"ENSMUSG00000000399",68.7886019398643,-0.548804974471471,0.334378490460029,2.82408443298209,0.0928598323648021,0.295155603213863
"ENSMUSG00000000402",1.22948318250426,-1.15618982033971,1.55682542966597,0.534800075398778,0.464595769578447,0.735459350647278
"ENSMUSG00000000409",17.123965739484,-2.04369086578262,0.919824578522186,5.02421308257703,0.0249952811821297,0.117318119165099
"ENSMUSG00000000411",0.31298398473819,2.60118775944143,4.82224033515929,0.534719041211602,0.464629605460771,0.735459350647278
"ENSMUSG00000000416",2.09914363604377,3.33013641011254,3.10753200202023,0.871599138626948,0.350512979616195,0.642325236294061
"ENSMUSG00000000420",32.0545634797195,-0.343291455183848,0.511889566119579,0.446580542748507,0.503963289032965,0.764023438950532
"ENSMUSG00000000439",11.7416020667531,-0.611562518619574,0.939976329633243,0.465980846372759,0.494842001259059,0.756805903736378
"ENSMUSG00000000441",70.393386574011,-0.397819775973892,0.352274730871461,1.43570798751443,0.230835146077523,0.515974262312964
"ENSMUSG00000000486",0.21352001385977,-1.60494371368096,3.29187308163603,0.390012391293084,0.532292888426968,NA
"ENSMUSG00000000489",0.0908718859845584,-1.48585545439895,4.82235990443899,-0.21259201012813,1,NA
"ENSMUSG00000000531",2.91988560019937,-1.3705491279483,1.3106682674284,1.02960059424208,0.310252495050939,0.602203257568457
"ENSMUSG00000000532",9.95761791641289,-0.56602568690319,0.824343445058243,0.474828438096893,0.490774207450708,0.754016326116389
"ENSMUSG00000000538",53.8552263415757,0.398716896877441,0.459199799142559,0.805751339383278,0.369379357375884,0.658110295367184
"ENSMUSG00000000544",12.8516495447197,-5.12628496449262,0.73357315881034,50.5534445317546,1.15963482741552e-12,7.50625920663967e-11
"ENSMUSG00000000552",0.849348836610199,-1.50947706897685,1.29436857416697,1.58607813522178,0.207887354967689,0.485908148780828
"ENSMUSG00000000555",0.105688079712176,-0.888653864472957,4.82253415521731,-0.214029474282697,1,NA
"ENSMUSG00000000560",0.117734639267693,-1.12950239978273,3.45607065813473,-0.319543510653233,1,NA
"ENSMUSG00000000561",65.9599990725291,-0.209659531920201,0.484426360600071,0.173379285303326,0.677125827942781,0.87091682815198
"ENSMUSG00000000562",0.415535761226027,-1.9817239552571,2.87954073113297,0.81943389310365,0.365345734171324,0.65457276687949
"ENSMUSG00000000563",187.226513743577,-0.709132851109236,0.142391862190694,25.7879119994482,3.81067610020464e-07,9.41875091183601e-06
"ENSMUSG00000000567",3.13996982398293,-4.7416079649041,1.82281272438706,7.3951014696288,0.00654017354341782,0.042288518238791
"ENSMUSG00000000568",26.8279132376732,-1.24946346452354,0.384292406580589,10.8781962643352,0.000973029618602452,0.00900294657071302
"ENSMUSG00000000579",99.3811697190659,0.510742464304654,0.203119164347943,6.51627944802385,0.0106891391010715,0.0622508344256353
"ENSMUSG00000000581",65.5603725360105,-1.22706837250213,0.324078073743925,15.3162051953536,9.0933094676919e-05,0.00120083386064152
"ENSMUSG00000000594",115.091750372485,-0.0544490374035434,0.242591348473996,0.0502646335394275,0.822603429931432,0.938464154119285
"ENSMUSG00000000600",32.3959100084986,-0.350509304039505,0.519475900160501,0.505860375220436,0.47693637999667,0.743019647432176
"ENSMUSG00000000605",63.9264553318611,0.221252486666375,0.410909514480042,0.282541626901093,0.595040162949399,0.82603024951927
"ENSMUSG00000000627",7.69603989164539,10.4057813104131,1.45947392229225,20.6959262699677,5.38304036280869e-06,0.000101213975583572
"ENSMUSG00000000628",0.623567072178253,2.13750614520063,3.38559780081753,0.484584845487547,0.486352876820855,0.750655461400233
"ENSMUSG00000000631",25.5811514053565,-1.02692922921022,0.42936831029637,5.8016847726044,0.0160108259424723,0.0844605828107575
"ENSMUSG00000000632",4.31453182139287,-5.7052429662028,1.04512678675756,23.4643844035694,1.27247730158603e-06,2.7952025731919e-05
"ENSMUSG00000000673",0.155086383512503,0.33770939429345,4.53657315468916,-0.148781372527424,1,NA
"ENSMUSG00000000682",0.177452268845063,1.62361342832612,4.82253466997791,0.252560651518948,0.615277787495932,NA
"ENSMUSG00000000686",23.6461585865855,-0.941595218758244,0.333625790104015,8.48207879506663,0.00358662027876872,0.0263965893210033
"ENSMUSG00000000693",1.46215660413552,2.19374146363607,2.97834525571709,0.409041664361183,0.522456319832945,0.778490205735235
"ENSMUSG00000000708",18.5629670012507,0.181819971191107,0.610227815436123,0.0907535086294047,0.763221402190792,0.913563913036838
"ENSMUSG00000000711",91.7980628132573,0.008779931686018,0.307455456070697,0.000793351587617508,0.977529357650951,0.999423787852092
"ENSMUSG00000000724",0.180295074635319,-0.199556885966989,0.91608197566657,-2.30632473507683,1,NA
