"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",124.396219301441,-1.4689777286058,0.333033813347535,21.1887223602325,4.16206378247081e-06,7.76543170896524e-05
"ENSMUSG00000000028",9.06708036962826,-4.52370789781241,1.85778544638511,6.31843305816994,0.0119489172340558,0.0660962254673494
"ENSMUSG00000000031",0.508825179272942,0.118955284730473,1.56523642786246,0.00304331257461854,0.956006035088112,0.991173114541041
"ENSMUSG00000000037",1.48766172200929,-2.19442634619193,2.31274680181767,1.01254380157854,0.314294193255645,0.603510305223547
"ENSMUSG00000000049",0.486465274626086,-4.63880550354518,4.37925062294212,1.93524354370868,0.164185914704667,0.416878709782471
"ENSMUSG00000000056",14.7361343142682,-1.98647216812804,0.911177984982114,4.97181275048661,0.0257636320517035,0.117815871023058
"ENSMUSG00000000058",18.6630608704153,8.94273254759495,1.18540299165269,30.1562192117299,3.98606878606612e-08,1.19499177463559e-06
"ENSMUSG00000000078",30.859817334956,-0.443108521271639,0.613963174493448,0.478499950086643,0.489102564354433,0.751252064706727
"ENSMUSG00000000085",28.2414704672996,0.514940194960398,0.548524426232147,0.878793709242018,0.34853228566255,0.635243093952996
"ENSMUSG00000000088",21.0859860894464,-0.807159215704455,0.339925457930768,5.49173723953163,0.0191065487825302,0.0938985922349387
"ENSMUSG00000000120",1.53420669355146,-1.04145086085765,1.62230271229604,0.495156329188546,0.481636155993158,0.744846848294847
"ENSMUSG00000000127",22.2407303261936,-0.301283382034052,0.63712272691801,0.22499827495767,0.635257592464209,0.846712711937718
"ENSMUSG00000000131",39.7149151029888,-0.410958683480618,0.42046449833834,1.07196324989354,0.300502414891034,0.588845081593218
"ENSMUSG00000000134",50.0549639324914,-0.668724813684029,0.423750771901535,2.56042575733136,0.109569071918367,0.32418953573757
"ENSMUSG00000000142",5.87958197295815,-0.104153188804742,0.849974761483296,0.0158131769624106,0.899929461424578,0.969893396448004
"ENSMUSG00000000148",17.8183808214214,-0.0224038476486714,0.800477611067047,0.000826816966537081,0.977060449285044,0.999617171068398
"ENSMUSG00000000149",7.18185474675758,-0.381853572882109,0.983435433477899,0.150839875852625,0.697734031531545,0.881078749806753
"ENSMUSG00000000154",0.415549328324117,0.645716851920368,4.4309140870431,0.0072551459494008,0.932120560563145,0.982225911625975
"ENSMUSG00000000157",0.281761944511056,-0.384612768034883,3.2428922487076,-0.019346605027863,1,NA
"ENSMUSG00000000159",6.79388299199299,-1.33046401848201,1.33683532683972,1.11757616597322,0.290440967327853,0.577350626830337
"ENSMUSG00000000167",3.96539044179514,-1.55224851970814,1.24004298267519,1.57013252350134,0.210187769130696,0.484642022483818
"ENSMUSG00000000168",53.583520211587,-0.27937214154285,0.461852062981061,0.392733012992267,0.530866301249987,0.78192706153279
"ENSMUSG00000000171",189.349892947949,-0.830996612872153,0.16264822534242,26.5354279899129,2.58749096720538e-07,6.44191824943645e-06
"ENSMUSG00000000184",1023.83707470879,1.9596450703423,0.15076971465517,150.269770614806,1.51354256039435e-34,6.15468499110101e-32
"ENSMUSG00000000194",36.2638517605839,0.165685047897682,0.464887337119136,0.134032017343088,0.714287596637528,0.888392047296256
"ENSMUSG00000000197",32.6991147564017,2.59272866557899,0.545582000976039,18.2037512568359,1.98487505888489e-05,0.00031290391211586
"ENSMUSG00000000202",16.2292919360037,-0.110446207141946,0.65146683430052,0.0291256095470089,0.864489333661267,0.955729267517186
"ENSMUSG00000000214",4.30246065674918,-5.39122645670331,1.6872848830367,10.4032562110236,0.0012579329628509,0.0108657727983946
"ENSMUSG00000000215",339.932465199102,0.334396231684774,0.679299467424082,0.267335963432743,0.605124454819835,0.830519530440762
"ENSMUSG00000000216",1.42432076201657,5.89105378886247,3.26784912532973,3.35451619203843,0.067020902168856,0.233139830554044
"ENSMUSG00000000223",0.24510972890311,0.124532777036671,1.7057628222908,-0.218780148049916,1,NA
"ENSMUSG00000000253",51.5248594781799,0.394382775621593,0.450919445181472,0.794165620205604,0.372843498176163,0.65838158752653
"ENSMUSG00000000266",8.72719080999887,0.973699514469047,1.12199736936064,0.681285426422164,0.409144443327965,0.689197660795253
"ENSMUSG00000000275",21.0026586306544,-0.353442912843093,0.554208882185638,0.404245294333123,0.524904914134563,0.778042811834109
"ENSMUSG00000000276",22.6051172135227,-0.233125555377974,0.46938420462557,0.23951382667201,0.624557475430489,0.839995998151058
"ENSMUSG00000000278",78.3029523101923,-0.706278866451983,0.374308831889221,3.72292131753511,0.0536703927434559,0.199630155665834
"ENSMUSG00000000282",14.2481712177905,-0.971220115401059,0.64353950087171,2.21436539500655,0.136731276080792,0.372580980646956
"ENSMUSG00000000295",10.1038806801389,-2.23190291316678,1.03199908953697,4.40941289751231,0.0357411399488864,0.149359351370063
"ENSMUSG00000000296",6.79470453033666,-0.956446529759847,1.20977989370406,0.686996957201472,0.407187708972993,0.687489606792579
"ENSMUSG00000000301",4.34259010106668,-0.356320657176213,1.2639134365743,0.0834486161563746,0.772677233598533,0.915562481144586
"ENSMUSG00000000303",86.712057129045,-0.278956778254175,0.395135607244941,0.522146481027448,0.469927487816741,0.737099933510693
"ENSMUSG00000000305",3.37305072480071,-4.6136911311409,1.67662413378833,7.14314846348395,0.00752509264204347,0.046421074424386
"ENSMUSG00000000308",18.0654219162325,0.257960456583037,0.869484515494935,0.092154990612471,0.761455201737439,0.909810746956531
"ENSMUSG00000000317",10.848218231455,1.5829668884453,1.16836382269308,1.71486627950981,0.190355210961127,0.458164105423055
"ENSMUSG00000000320",0.44193187122209,-0.222246537203172,0.595919646657229,0.210342853325528,0.646498811746229,0.852155535874855
"ENSMUSG00000000325",41.7475204938966,-1.49662823694416,0.559112862855101,8.20933054669467,0.00416755241769057,0.0290216635241421
"ENSMUSG00000000326",73.2690314137782,-0.403157265771755,0.22375605539538,3.40872557949115,0.0648525136136165,0.228311982220702
"ENSMUSG00000000339",13.2330194150823,-1.15604909674641,0.654489083132923,2.94170440980861,0.0863196054486498,0.277696540424437
"ENSMUSG00000000340",10.6339599885525,-0.633241580432425,0.830175389562148,0.526716689963223,0.467990511483502,0.735493164365956
