,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5
gene_1,36.0,36.0,35.0,37.0,35.0,35.0,36.0,35.0,35.0,37.0,35.0,36.0,37.0,37.0,35.0,37.0,35.0,34.0
gene_2,38.0,38.0,38.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,38.0,39.0,38.0,38.0,38.0,38.0,39.0,37.0
gene_3,117.0,118.0,119.0,117.0,119.0,118.0,118.0,118.0,118.0,117.0,118.0,118.0,118.0,119.0,116.0,118.0,119.0,117.0
gene_4,26.0,27.0,28.0,26.0,26.0,26.0,27.0,27.0,28.0,26.0,27.0,27.0,27.0,26.0,26.0,25.0,27.0,25.0
gene_5,31.0,31.0,32.0,31.0,32.0,31.0,32.0,31.0,32.0,31.0,31.0,32.0,31.0,32.0,32.0,30.0,32.0,31.0
gene_6,822.0,838.0,810.0,841.0,825.0,831.0,830.0,826.0,821.0,812.0,825.0,820.0,829.0,816.0,823.0,838.0,830.0,817.0
gene_7,26.0,26.0,25.0,25.0,27.0,26.0,28.0,26.0,27.0,28.0,26.0,26.0,27.0,27.0,26.0,27.0,26.0,26.0
gene_8,26.0,26.0,26.0,26.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,27.0,27.0,27.0,26.0,26.0,26.0,27.0
gene_9,31.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0
gene_10,32.0,31.0,32.0,32.0,31.0,32.0,31.0,32.0,33.0,33.0,31.0,32.0,33.0,31.0,32.0,32.0,32.0,33.0
gene_11,32.0,31.0,32.0,32.0,31.0,32.0,31.0,32.0,33.0,33.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
gene_12,48.0,47.0,47.0,48.0,47.0,48.0,46.0,48.0,49.0,49.0,47.0,48.0,47.0,48.0,47.0,48.0,46.0,47.0
gene_13,39.0,39.0,38.0,39.0,39.0,40.0,38.0,38.0,38.0,38.0,38.0,40.0,37.0,39.0,37.0,41.0,37.0,37.0
gene_14,34.0,34.0,34.0,33.0,34.0,35.0,34.0,34.0,33.0,33.0,35.0,35.0,33.0,34.0,33.0,35.0,33.0,33.0
gene_15,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,41.0,41.0,40.0,42.0,41.0,40.0
gene_16,30.0,30.0,30.0,31.0,30.0,29.0,32.0,30.0,30.0,31.0,29.0,29.0,30.0,31.0,30.0,30.0,30.0,31.0
gene_17,30.0,30.0,29.0,30.0,29.0,29.0,31.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0
gene_18,32.0,31.0,31.0,31.0,32.0,31.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,31.0,31.0
