,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5
gene_1,1053.0,434.0,229.0,632.0,1946.0,613.0,667.0,870.0,581.0,472.0,2044.0,644.0,682.0,778.0,286.0,564.0,485.0,532.0
gene_2,1711.0,1484.0,982.0,1192.0,2306.0,1498.0,2142.0,3314.0,708.0,620.0,1206.0,1370.0,1078.0,1726.0,990.0,1784.0,1027.0,1185.0
gene_3,7862.0,10402.0,13867.0,7016.0,12164.0,12692.0,7091.0,12385.0,6097.0,7936.0,13853.0,13209.0,12317.0,9284.0,8259.0,12369.0,5826.0,8076.0
gene_4,142.0,707.0,219.0,259.0,256.0,250.0,198.0,131.0,282.0,200.0,100.0,663.0,152.0,229.0,144.0,244.0,120.0,411.0
gene_5,1019.0,3149.0,664.0,839.0,1711.0,950.0,919.0,1890.0,1680.0,1124.0,727.0,847.0,1003.0,892.0,1810.0,595.0,928.0,561.0
gene_6,7815.0,13365.0,12907.0,11968.0,7452.0,24833.0,19171.0,11221.0,7525.0,29052.0,19910.0,8789.0,12461.0,8364.0,7181.0,8869.0,10931.0,28140.0
gene_7,416.0,422.0,490.0,486.0,934.0,460.0,386.0,447.0,644.0,701.0,404.0,247.0,471.0,330.0,727.0,395.0,532.0,888.0
gene_8,467.0,660.0,637.0,645.0,838.0,1095.0,529.0,675.0,485.0,832.0,869.0,472.0,898.0,615.0,834.0,673.0,989.0,902.0
gene_9,48152.0,21810.0,20978.0,10495.0,25882.0,39147.0,11285.0,15905.0,28007.0,13162.0,32238.0,17504.0,39198.0,29520.0,7429.0,22352.0,25892.0,15224.0
gene_10,481.0,761.0,990.0,1075.0,863.0,1011.0,1257.0,334.0,369.0,594.0,928.0,954.0,667.0,1002.0,1299.0,1036.0,486.0,940.0
gene_11,1530.0,792.0,1029.0,970.0,935.0,1166.0,951.0,517.0,759.0,1497.0,1344.0,1241.0,481.0,1247.0,1040.0,1023.0,870.0,1293.0
gene_12,14529.0,27923.0,21428.0,20857.0,29736.0,26364.0,22831.0,29327.0,19406.0,29724.0,41486.0,40314.0,27183.0,25075.0,30733.0,40817.0,23598.0,31683.0
gene_13,854.0,1370.0,710.0,1663.0,1930.0,1825.0,2765.0,1020.0,1472.0,1413.0,1596.0,638.0,641.0,609.0,1435.0,1877.0,1109.0,1142.0
gene_14,687.0,1471.0,1027.0,1676.0,1743.0,1379.0,1944.0,1191.0,971.0,1074.0,1026.0,699.0,802.0,419.0,1157.0,1117.0,680.0,776.0
gene_15,21084.0,20824.0,15366.0,9607.0,11243.0,14322.0,14690.0,13073.0,10864.0,12975.0,15940.0,9961.0,20806.0,24105.0,16104.0,10572.0,15914.0,12551.0
gene_16,366.0,1694.0,624.0,469.0,566.0,506.0,683.0,271.0,776.0,373.0,492.0,753.0,789.0,945.0,526.0,242.0,908.0,786.0
gene_17,1467.0,1580.0,1042.0,899.0,1476.0,1148.0,1941.0,1371.0,1192.0,1202.0,877.0,1651.0,1792.0,1248.0,699.0,596.0,3074.0,1647.0
gene_18,9553.0,8663.0,3530.0,7386.0,5203.0,4031.0,12339.0,7464.0,4896.0,11208.0,2578.0,8697.0,5653.0,5958.0,11365.0,8412.0,8908.0,5957.0
gene_19,542.0,451.0,692.0,715.0,1036.0,241.0,631.0,407.0,369.0,1204.0,374.0,356.0,570.0,623.0,516.0,718.0,916.0,427.0
gene_20,1088.0,812.0,2586.0,1548.0,3019.0,1547.0,976.0,2831.0,1019.0,1742.0,1043.0,1487.0,1302.0,1680.0,1604.0,3420.0,1248.0,673.0
gene_21,1864.0,2106.0,3080.0,2246.0,4155.0,2156.0,2216.0,3377.0,2403.0,3820.0,1968.0,3455.0,2477.0,2797.0,2537.0,2979.0,1816.0,1970.0
gene_22,603.0,269.0,423.0,410.0,805.0,377.0,559.0,471.0,427.0,287.0,417.0,838.0,840.0,468.0,492.0,569.0,609.0,500.0
gene_23,412.0,242.0,254.0,326.0,518.0,313.0,478.0,331.0,371.0,199.0,313.0,647.0,508.0,355.0,359.0,353.0,375.0,329.0
gene_24,20779.0,95253.0,31643.0,34090.0,54930.0,44123.0,65892.0,46033.0,35334.0,39852.0,49471.0,59473.0,62224.0,26421.0,29156.0,43955.0,100781.0,64717.0
gene_25,4480.0,1549.0,6753.0,2931.0,1933.0,2125.0,3948.0,2504.0,3204.0,1080.0,1813.0,2816.0,2998.0,2894.0,2681.0,4409.0,1079.0,2386.0
gene_26,3358.0,1414.0,4235.0,2327.0,2519.0,1833.0,2777.0,2309.0,3771.0,1578.0,2877.0,2583.0,2810.0,2495.0,2934.0,3051.0,3001.0,2652.0
gene_27,22483.0,14437.0,13364.0,16157.0,23421.0,21421.0,9994.0,11870.0,14869.0,4026.0,17254.0,14897.0,10572.0,10256.0,8531.0,9349.0,9821.0,12104.0
gene_28,2260.0,1874.0,1691.0,1950.0,1341.0,2313.0,935.0,2333.0,1245.0,2063.0,2629.0,2890.0,1335.0,1761.0,2467.0,5759.0,2526.0,3121.0
gene_29,2611.0,1396.0,2476.0,2270.0,1282.0,2028.0,1832.0,1562.0,2816.0,2439.0,2212.0,2832.0,1155.0,1793.0,1505.0,3566.0,1821.0,2801.0
