,0,0.1,0.2,1,1.1,1.2,2,2.1,2.2,3,3.1,3.2,4,4.1,4.2,5,5.1,5.2
gene_1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,11.0,11.0,27.0,36.0,39.0,27.0,21.0,12.0,8.0
gene_2,36.0,36.0,35.0,37.0,35.0,35.0,36.0,35.0,35.0,37.0,35.0,36.0,37.0,37.0,35.0,37.0,35.0,34.0
gene_3,23.0,19.0,15.0,9.0,4.0,2.0,1.0,1.0,3.0,5.0,6.0,14.0,19.0,23.0,21.0,22.0,25.0,29.0
gene_4,38.0,38.0,38.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,38.0,39.0,38.0,38.0,38.0,38.0,39.0,37.0
gene_5,44.0,51.0,58.0,60.0,61.0,59.0,57.0,52.0,49.0,45.0,40.0,40.0,38.0,37.0,33.0,31.0,33.0,35.0
gene_6,117.0,118.0,119.0,117.0,119.0,118.0,118.0,118.0,118.0,117.0,118.0,118.0,118.0,119.0,116.0,118.0,119.0,117.0
gene_7,0.0,7.0,15.0,26.0,35.0,41.0,29.0,29.0,15.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
gene_8,26.0,27.0,28.0,26.0,26.0,26.0,27.0,27.0,28.0,26.0,27.0,27.0,27.0,26.0,26.0,25.0,27.0,25.0
gene_9,12.0,22.0,31.0,29.0,35.0,27.0,18.0,16.0,8.0,3.0,1.0,1.0,0.0,1.0,2.0,5.0,8.0,15.0
gene_10,31.0,31.0,32.0,31.0,32.0,31.0,32.0,31.0,32.0,31.0,31.0,32.0,31.0,32.0,32.0,30.0,32.0,31.0
gene_11,31.0,27.0,29.0,28.0,41.0,42.0,46.0,68.0,111.0,212.0,377.0,570.0,829.0,1162.0,1380.0,1428.0,1306.0,871.0
gene_12,822.0,838.0,810.0,841.0,825.0,831.0,830.0,826.0,821.0,812.0,825.0,820.0,829.0,816.0,823.0,838.0,830.0,817.0
gene_13,0.0,0.0,0.0,2.0,3.0,10.0,17.0,24.0,31.0,31.0,36.0,21.0,17.0,10.0,3.0,1.0,0.0,0.0
gene_14,26.0,26.0,25.0,25.0,27.0,26.0,28.0,26.0,27.0,28.0,26.0,26.0,27.0,27.0,26.0,27.0,26.0,26.0
gene_15,0.0,0.0,0.0,1.0,2.0,5.0,10.0,15.0,21.0,27.0,32.0,26.0,23.0,20.0,13.0,7.0,4.0,0.0
gene_16,26.0,26.0,26.0,26.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,27.0,27.0,27.0,26.0,26.0,26.0,27.0
gene_17,12.0,9.0,7.0,6.0,5.0,7.0,10.0,13.0,16.0,20.0,24.0,19.0,17.0,15.0,10.0,6.0,4.0,2.0
gene_18,31.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0
gene_19,0.0,0.0,0.0,1.0,6.0,9.0,15.0,23.0,39.0,35.0,29.0,29.0,14.0,8.0,4.0,1.0,0.0,0.0
gene_20,32.0,31.0,32.0,32.0,31.0,32.0,31.0,32.0,33.0,33.0,31.0,32.0,33.0,31.0,32.0,32.0,32.0,33.0
gene_21,3.0,7.0,13.0,20.0,18.0,15.0,15.0,16.0,23.0,19.0,15.0,14.0,7.0,4.0,2.0,1.0,1.0,3.0
gene_22,32.0,31.0,32.0,32.0,31.0,32.0,31.0,32.0,33.0,33.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
gene_23,54.0,49.0,44.0,38.0,30.0,22.0,17.0,15.0,18.0,14.0,11.0,10.0,5.0,3.0,2.0,1.0,1.0,3.0
gene_24,48.0,47.0,47.0,48.0,47.0,48.0,46.0,48.0,49.0,49.0,47.0,48.0,47.0,48.0,47.0,48.0,46.0,47.0
gene_25,0.0,0.0,0.0,1.0,3.0,11.0,17.0,27.0,27.0,30.0,18.0,24.0,15.0,18.0,8.0,3.0,0.0,0.0
gene_26,39.0,39.0,38.0,39.0,39.0,40.0,38.0,38.0,38.0,38.0,38.0,40.0,37.0,39.0,37.0,41.0,37.0,37.0
gene_27,0.0,0.0,0.0,0.0,1.0,7.0,11.0,22.0,26.0,27.0,25.0,26.0,21.0,16.0,8.0,3.0,0.0,0.0
gene_28,34.0,34.0,34.0,33.0,34.0,35.0,34.0,34.0,33.0,33.0,35.0,35.0,33.0,34.0,33.0,35.0,33.0,33.0
gene_29,28.0,22.0,16.0,12.0,9.0,10.0,11.0,17.0,19.0,19.0,18.0,18.0,14.0,11.0,6.0,3.0,1.0,2.0
gene_30,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,41.0,41.0,40.0,42.0,41.0,40.0
gene_31,0.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,31.0,33.0,47.0,32.0,26.0,13.0,7.0,2.0,0.0,0.0
gene_32,30.0,30.0,30.0,31.0,30.0,29.0,32.0,30.0,30.0,31.0,29.0,29.0,30.0,31.0,30.0,30.0,30.0,31.0
gene_33,3.0,12.0,11.0,22.0,17.0,17.0,17.0,15.0,18.0,17.0,24.0,16.0,13.0,7.0,4.0,1.0,1.0,3.0
gene_34,30.0,30.0,29.0,30.0,29.0,29.0,31.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0
gene_35,16.0,15.0,11.0,16.0,13.0,13.0,12.0,11.0,13.0,12.0,17.0,12.0,11.0,6.0,4.0,2.0,2.0,3.0
gene_36,32.0,31.0,31.0,31.0,32.0,31.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,31.0,31.0
gene_37,59.0,37.0,25.0,13.0,7.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,8.0,28.0,34.0,46.0,56.0
gene_38,37.0,37.0,37.0,38.0,37.0,36.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0,36.0,38.0,35.0,37.0,36.0
gene_39,29.0,18.0,12.0,7.0,4.0,5.0,4.0,6.0,11.0,18.0,21.0,21.0,20.0,19.0,20.0,20.0,24.0,28.0
gene_40,39.0,39.0,39.0,39.0,38.0,39.0,39.0,38.0,39.0,39.0,40.0,39.0,38.0,38.0,41.0,38.0,39.0,39.0
gene_41,56.0,27.0,15.0,8.0,4.0,4.0,3.0,5.0,8.0,13.0,16.0,18.0,19.0,21.0,28.0,36.0,58.0,84.0
gene_42,62.0,62.0,62.0,62.0,61.0,61.0,63.0,61.0,63.0,61.0,63.0,62.0,60.0,62.0,64.0,61.0,62.0,60.0
gene_43,0.0,0.0,1.0,4.0,12.0,21.0,32.0,40.0,40.0,26.0,24.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0
gene_44,37.0,35.0,36.0,34.0,34.0,35.0,36.0,37.0,35.0,35.0,37.0,35.0,36.0,35.0,36.0,36.0,35.0,36.0
gene_45,12.0,6.0,4.0,4.0,6.0,10.0,16.0,20.0,21.0,14.0,14.0,12.0,13.0,17.0,17.0,21.0,20.0,10.0
gene_46,38.0,38.0,37.0,36.0,36.0,36.0,37.0,39.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0
