,0,0.1,0.2,1,1.1,1.2,2,2.1,2.2,3,3.1,3.2,4,4.1,4.2,5,5.1,5.2
gene_1,592.0,213.0,130.0,33.0,55.0,75.0,157.0,162.0,217.0,433.0,2099.0,5691.0,3397.0,2460.0,7431.0,3750.0,3563.0,195.0
gene_2,10045.0,10328.0,2730.0,1588.0,2038.0,2913.0,6038.0,5494.0,21171.0,4794.0,4881.0,4898.0,10330.0,5243.0,3665.0,2457.0,3865.0,5541.0
gene_3,449.0,833.0,1417.0,2700.0,2173.0,2697.0,3049.0,2264.0,2183.0,1524.0,1971.0,2955.0,1728.0,1253.0,3751.0,1894.0,1833.0,185.0
gene_4,8787.0,10434.0,8122.0,4495.0,8469.0,4351.0,4348.0,5365.0,11882.0,5736.0,4211.0,10637.0,6671.0,4210.0,5523.0,3186.0,13861.0,6570.0
gene_5,5974.0,4648.0,6409.0,9259.0,7920.0,9935.0,10596.0,8404.0,5845.0,4362.0,10846.0,4348.0,5209.0,4928.0,4402.0,2908.0,5638.0,3841.0
gene_6,14757.0,19234.0,17732.0,21381.0,15001.0,23506.0,13734.0,16058.0,25126.0,32309.0,9786.0,14779.0,17641.0,17682.0,17494.0,18102.0,22355.0,17021.0
gene_7,7402.0,6379.0,16881.0,1884.0,577.0,2306.0,409.0,43.0,116.0,43.0,518.0,194.0,487.0,710.0,3456.0,15258.0,8259.0,6149.0
gene_8,2415.0,9916.0,2621.0,9632.0,27818.0,7117.0,6897.0,6312.0,9940.0,5835.0,5246.0,5830.0,4630.0,3211.0,7732.0,23158.0,13684.0,10359.0
gene_9,3729.0,3222.0,8460.0,952.0,339.0,1328.0,442.0,1200.0,1654.0,600.0,4336.0,3238.0,3994.0,1658.0,7803.0,7952.0,4188.0,3142.0
gene_10,4918.0,7061.0,4127.0,6452.0,16997.0,6417.0,6229.0,6683.0,6160.0,7636.0,4353.0,4921.0,5268.0,2627.0,5894.0,14007.0,14976.0,9779.0
gene_11,6120.0,11973.0,11857.0,11267.0,9051.0,12666.0,11459.0,12210.0,19808.0,14492.0,9265.0,9076.0,6533.0,5376.0,7089.0,6744.0,3709.0,2787.0
gene_12,17305.0,19663.0,22109.0,24140.0,19576.0,14603.0,20513.0,14334.0,11773.0,14573.0,17339.0,20996.0,18919.0,19357.0,12044.0,18100.0,15396.0,31368.0
