,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5
gene_1,10045.0,10328.0,2730.0,1588.0,2038.0,2913.0,6038.0,5494.0,21171.0,4794.0,4881.0,4898.0,10330.0,5243.0,3665.0,2457.0,3865.0,5541.0
gene_2,8787.0,10434.0,8122.0,4495.0,8469.0,4351.0,4348.0,5365.0,11882.0,5736.0,4211.0,10637.0,6671.0,4210.0,5523.0,3186.0,13861.0,6570.0
gene_3,14757.0,19234.0,17732.0,21381.0,15001.0,23506.0,13734.0,16058.0,25126.0,32309.0,9786.0,14779.0,17641.0,17682.0,17494.0,18102.0,22355.0,17021.0
gene_4,2415.0,9916.0,2621.0,9632.0,27818.0,7117.0,6897.0,6312.0,9940.0,5835.0,5246.0,5830.0,4630.0,3211.0,7732.0,23158.0,13684.0,10359.0
gene_5,4918.0,7061.0,4127.0,6452.0,16997.0,6417.0,6229.0,6683.0,6160.0,7636.0,4353.0,4921.0,5268.0,2627.0,5894.0,14007.0,14976.0,9779.0
gene_6,17305.0,19663.0,22109.0,24140.0,19576.0,14603.0,20513.0,14334.0,11773.0,14573.0,17339.0,20996.0,18919.0,19357.0,12044.0,18100.0,15396.0,31368.0
gene_7,10038.0,3747.0,6808.0,1929.0,2197.0,2951.0,9747.0,3057.0,2378.0,4690.0,11356.0,3095.0,5746.0,3106.0,11976.0,13827.0,1928.0,16640.0
gene_8,6654.0,4204.0,9739.0,5402.0,8598.0,3073.0,7789.0,2420.0,3434.0,4005.0,11093.0,6284.0,5014.0,2968.0,8348.0,8791.0,6042.0,10275.0
gene_9,12726.0,13344.0,9978.0,10091.0,18039.0,11675.0,27520.0,13693.0,23042.0,22015.0,16249.0,19467.0,8093.0,14859.0,25637.0,25213.0,17299.0,14998.0
gene_10,8301.0,17926.0,6706.0,8241.0,7748.0,2380.0,2748.0,9779.0,5783.0,3725.0,14234.0,4294.0,14168.0,8159.0,5747.0,2578.0,983.0,2181.0
gene_11,17258.0,15767.0,7799.0,5251.0,5871.0,3365.0,3996.0,9077.0,5735.0,9817.0,8879.0,9602.0,9355.0,5386.0,8439.0,2475.0,3893.0,6369.0
gene_12,29388.0,53093.0,27116.0,30743.0,37318.0,20326.0,54117.0,44626.0,26004.0,34503.0,54665.0,41122.0,24601.0,45562.0,21057.0,52592.0,19388.0,18338.0
gene_13,3430.0,3072.0,2610.0,3629.0,3747.0,1465.0,13958.0,1830.0,1622.0,5745.0,9058.0,8471.0,2193.0,7250.0,4911.0,12537.0,3292.0,5040.0
