,0,0.1,0.2,1,1.1,1.2,2,2.1,2.2,3,3.1,3.2,4,4.1,4.2,5,5.1,5.2
gene_1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,13.0,11.0,34.0,18.0,43.0,20.0,8.0,4.0
gene_2,8.0,52.0,27.0,26.0,29.0,54.0,38.0,15.0,20.0,18.0,19.0,6.0,27.0,10.0,17.0,39.0,12.0,63.0
gene_3,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,19.0,15.0,34.0,29.0,18.0,29.0,13.0,5.0,2.0
gene_4,25.0,32.0,24.0,22.0,20.0,41.0,25.0,18.0,22.0,15.0,23.0,13.0,20.0,21.0,18.0,27.0,27.0,72.0
gene_5,26.0,38.0,33.0,40.0,65.0,67.0,44.0,81.0,49.0,31.0,75.0,59.0,45.0,30.0,41.0,19.0,16.0,14.0
gene_6,130.0,73.0,88.0,78.0,63.0,153.0,171.0,60.0,71.0,93.0,142.0,92.0,106.0,178.0,131.0,84.0,82.0,87.0
gene_7,0.0,0.0,0.0,0.0,1.0,7.0,6.0,10.0,19.0,19.0,18.0,31.0,39.0,27.0,6.0,6.0,1.0,0.0
gene_8,63.0,45.0,21.0,357.0,19.0,13.0,11.0,23.0,38.0,24.0,60.0,9.0,49.0,46.0,17.0,15.0,12.0,13.0
gene_9,7.0,13.0,19.0,9.0,12.0,19.0,10.0,9.0,12.0,10.0,9.0,15.0,20.0,14.0,3.0,4.0,4.0,6.0
gene_10,38.0,34.0,22.0,242.0,23.0,27.0,30.0,33.0,47.0,27.0,38.0,11.0,58.0,61.0,17.0,25.0,13.0,42.0
gene_11,7.0,12.0,17.0,18.0,14.0,22.0,15.0,12.0,19.0,18.0,10.0,14.0,18.0,11.0,4.0,4.0,4.0,6.0
gene_12,45.0,33.0,27.0,174.0,21.0,34.0,28.0,37.0,48.0,36.0,39.0,21.0,48.0,61.0,30.0,31.0,22.0,41.0
gene_13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,23.0,47.0,28.0,22.0,90.0,35.0,60.0,6.0,2.0
gene_14,35.0,54.0,48.0,17.0,22.0,25.0,24.0,19.0,25.0,36.0,26.0,43.0,16.0,15.0,29.0,42.0,19.0,27.0
gene_15,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,8.0,33.0,41.0,51.0,26.0,56.0,24.0,32.0,3.0,1.0
gene_16,26.0,31.0,42.0,22.0,14.0,23.0,31.0,14.0,23.0,24.0,19.0,28.0,25.0,20.0,26.0,31.0,22.0,20.0
gene_17,61.0,11.0,5.0,6.0,3.0,2.0,9.0,13.0,18.0,43.0,71.0,100.0,133.0,182.0,89.0,98.0,48.0,10.0
gene_18,164.0,173.0,182.0,176.0,80.0,186.0,192.0,73.0,150.0,149.0,69.0,99.0,139.0,64.0,63.0,68.0,72.0,182.0
gene_19,42.0,36.0,22.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,18.0,21.0,79.0,75.0,29.0,32.0
gene_20,17.0,14.0,83.0,49.0,18.0,27.0,46.0,34.0,46.0,26.0,42.0,8.0,45.0,96.0,37.0,29.0,21.0,60.0
gene_21,21.0,18.0,12.0,10.0,4.0,22.0,9.0,22.0,14.0,17.0,6.0,18.0,9.0,11.0,39.0,37.0,14.0,16.0
gene_22,31.0,25.0,53.0,43.0,22.0,23.0,39.0,29.0,48.0,52.0,32.0,17.0,52.0,70.0,33.0,19.0,32.0,49.0
gene_23,21.0,29.0,22.0,36.0,41.0,62.0,49.0,99.0,104.0,87.0,50.0,91.0,32.0,51.0,43.0,45.0,17.0,19.0
gene_24,80.0,101.0,102.0,110.0,60.0,96.0,130.0,50.0,116.0,133.0,55.0,106.0,102.0,142.0,74.0,59.0,59.0,99.0
gene_25,15.0,53.0,58.0,12.0,16.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,10.0,22.0,32.0
gene_26,103.0,21.0,36.0,13.0,24.0,8.0,12.0,15.0,19.0,33.0,16.0,16.0,22.0,14.0,31.0,26.0,24.0,24.0
gene_27,10.0,36.0,39.0,34.0,20.0,22.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,7.0,6.0,12.0,19.0
